	SHAPERep1	SHAPERep2	Entropy	folded_merged	intervals	count	idx
3412	0.172078	0.039349	0.00162752769036	True	30	51	368
3413	0.179713	0.039349	0.0015982090804	True	30	52	368
3414	0.179713	0.039349	0.0015982090804	True	30	53	368
3415	0.172078	0.038174	0.00159626173453	True	30	54	368
3416	0.179713	0.039349	0.00159626173453	True	30	55	368
3417	0.18353	0.039643	0.00159626173453	True	30	56	368
3418	0.18353	0.039643	0.00159626173453	True	30	57	368
3419	0.179713	0.039643	6.46887621263e-05	True	30	58	368
3420	0.179713	0.039643	1.04052878008e-05	True	30	59	368
3421	0.179713	0.040817	1.04052878008e-05	True	30	60	368
3422	0.172078	0.039643	9.99092210375e-06	True	30	61	368
3423	0.172078	0.040817	9.44369708415e-06	True	30	62	368
3424	0.172078	0.040817	9.44369708415e-06	True	30	63	368
3425	0.179713	0.041111	9.44369708415e-06	True	30	64	368
3426	0.172078	0.040817	9.3923269794e-06	True	30	65	368
3427	0.131554	0.040523	9.44369708415e-06	True	30	66	368
3428	0.172078	0.040523	9.44369708415e-06	True	30	67	368
3429	0.172078	0.040523	9.44369708415e-06	True	30	68	368
3430	0.131554	0.039643	9.44369708415e-06	True	30	69	368
3431	0.131554	0.039643	9.3923269794e-06	True	30	70	368
3432	0.099253	0.039643	9.3923269794e-06	True	30	71	368
3433	0.081341	0.039643	9.3923269794e-06	True	30	72	368
3434	0.099253	0.039643	9.3923269794e-06	True	30	73	368
3435	0.099253	0.039643	9.44369708415e-06	True	30	74	368
3436	0.099253	0.039643	9.44369708415e-06	True	30	75	368
3437	0.099253	0.039643	9.3923269794e-06	True	30	76	368
3438	0.131554	0.039643	9.21257041127e-06	True	30	77	368
3439	0.131554	0.039643	8.93773708479e-06	True	30	78	368
3440	0.099253	0.039055	9.21257041127e-06	True	30	79	368
3441	0.106594	0.038174	9.3923269794e-06	True	30	80	368
3442	0.106594	0.037587	9.3923269794e-06	True	30	81	368
3443	0.099253	0.037293	9.3923269794e-06	True	30	82	368
3444	0.099253	0.037293	9.21257041127e-06	True	30	83	368
3445	0.081341	0.035825	9.21257041127e-06	True	30	84	368
3446	0.081341	0.035825	8.93773708479e-06	True	30	85	368
3447	0.081341	0.034944	8.93773708479e-06	True	30	86	368
3448	0.099253	0.035825	9.21257041127e-06	True	30	87	368
3449	0.106594	0.035825	5.74309199124e-06	True	30	88	368
3450	0.106594	0.035825	3.77432715758e-06	True	30	89	368
3451	0.106594	0.035825	5.74309199124e-06	True	30	90	368
3452	0.099253	0.034944	3.77432715758e-06	True	30	91	368
3453	0.081341	0.034944	3.77432715758e-06	True	30	92	368
3454	0.081341	0.034357	3.77432715758e-06	True	30	93	368
3455	0.081341	0.034357	3.77432715758e-06	True	30	94	368
3456	0.076055	0.033476	3.6014560923e-06	True	30	95	368
3457	0.076055	0.034357	3.6014560923e-06	True	30	96	368
3458	0.081341	0.034357	3.6014560923e-06	True	30	97	368
3459	0.099253	0.034357	3.6014560923e-06	True	30	98	368
3460	0.081341	0.033476	3.6014560923e-06	True	30	99	368
3461	0.076055	0.033476	3.6014560923e-06	True	30	100	368
3462	0.070769	0.033476	3.6014560923e-06	True	30	101	368
3463	0.0555	0.033182	3.77432715758e-06	True	30	102	368
3464	0.0555	0.033476	3.77432715758e-06	True	30	103	368
3465	0.0555	0.033476	5.74309199124e-06	True	30	104	368
3466	0.070769	0.03377	5.74309199124e-06	True	30	105	368
3467	0.0555	0.03377	9.99092210375e-06	True	30	106	368
3468	0.05315	0.033476	9.99092210375e-06	True	30	107	368
3469	0.048158	0.033182	9.99092210375e-06	True	30	108	368
3470	0.048158	0.033476	9.99092210375e-06	True	30	109	368
3471	0.042579	0.033476	9.99092210375e-06	True	30	110	368
3472	0.036412	0.033476	9.99092210375e-06	True	30	111	368
3473	0.042579	0.03377	4.00846996925e-05	True	30	112	368
3474	0.036412	0.033476	9.99092210375e-06	True	30	113	368
3475	0.042579	0.033476	4.00846996925e-05	True	30	114	368
3476	0.045515	0.033476	4.00846996925e-05	True	30	115	368
3477	0.048158	0.033476	6.46887621263e-05	True	30	116	368
3478	0.048158	0.033476	6.46887621263e-05	True	30	117	368
3479	0.048158	0.033182	6.46887621263e-05	True	30	118	368
3480	0.045515	0.032595	0.000228526783056	True	30	119	368
3481	0.048158	0.032595	0.000228526783056	True	30	120	368
3482	0.048158	0.032595	6.46887621263e-05	True	30	121	368
3483	0.045515	0.032595	4.00846996925e-05	True	30	122	368
3484	0.045515	0.032301	2.17731642944e-05	True	30	123	368
3485	0.042579	0.032301	1.46073662434e-05	True	30	124	368
3486	0.042579	0.032595	1.46073662434e-05	True	30	125	368
3487	0.042579	0.033182	1.46073662434e-05	True	30	126	368
3488	0.036412	0.032595	1.46073662434e-05	True	30	127	368
3489	0.036119	0.032301	1.07432833729e-05	True	30	128	368
3490	0.036119	0.032301	1.07432833729e-05	True	30	129	368
3491	0.014682	0.032301	1.46073662434e-05	True	30	130	368
3492	0.036119	0.032301	1.46073662434e-05	True	30	131	368
3493	0.036119	0.032301	2.17731642944e-05	True	30	132	368
3494	0.036119	0.032301	4.00846996925e-05	True	30	133	368
3495	0.036412	0.032595	2.17731642944e-05	True	30	134	368
3496	0.036412	0.032595	2.17731642944e-05	True	30	135	368
3497	0.036412	0.032301	4.00846996925e-05	True	30	136	368
3498	0.036412	0.032301	6.46887621263e-05	True	30	137	368
3499	0.036119	0.032301	6.46887621263e-05	True	30	138	368
3500	0.036119	0.032301	4.00846996925e-05	True	30	139	368
3501	0.036412	0.033182	6.46887621263e-05	True	30	140	368
3502	0.042579	0.033476	4.00846996925e-05	True	30	141	368
3503	0.036412	0.033476	2.17731642944e-05	True	30	142	368
3504	0.036412	0.033476	2.17731642944e-05	True	30	143	368
3505	0.036119	0.033476	4.00846996925e-05	True	30	144	368
3506	0.036412	0.033476	2.17731642944e-05	True	30	145	368
3507	0.036412	0.033476	2.17731642944e-05	True	30	146	368
3508	0.036412	0.03377	6.46887621263e-05	True	30	147	368
3509	0.036412	0.03377	0.000163352856105	True	30	148	368
3510	0.036412	0.03377	0.000163352856105	True	30	149	368
3511	0.045515	0.034063	0.000228526783056	True	30	150	368
3512	0.036412	0.034063	0.000228820473327	True	30	151	368
3513	0.036412	0.034063	0.000228820473327	True	30	152	368
3514	0.036119	0.03377	0.000228526783056	True	30	153	368
3515	0.014682	0.03377	0.000163352856105	True	30	154	368
3516	0.036119	0.034063	0.000163352856105	True	30	155	368
3517	0.036412	0.034063	2.17731642944e-05	True	30	156	368
3518	0.036412	0.034063	1.46073662434e-05	True	30	157	368
3519	0.036412	0.034063	1.07432833729e-05	True	30	158	368
3520	0.036119	0.03377	1.07432833729e-05	True	30	159	368
3521	0.036119	0.03377	1.07432833729e-05	True	30	160	368
3522	0.036119	0.03377	1.07432833729e-05	True	30	161	368
3523	0.036119	0.034063	1.46073662434e-05	True	30	162	368
3524	0.027309	0.035531	1.46073662434e-05	True	30	163	368
3525	0.027309	0.035531	1.46073662434e-05	True	30	164	368
3526	0.027309	0.035531	1.46073662434e-05	True	30	165	368
3527	0.036119	0.034063	1.46073662434e-05	True	30	166	368
3528	0.036119	0.035531	1.07432833729e-05	True	30	167	368
3529	0.041404	0.037	1.46073662434e-05	True	30	168	368
3530	0.036119	0.037	1.46073662434e-05	True	30	169	368
3531	0.027309	0.037	1.46073662434e-05	True	30	170	368
3532	0.027309	0.037	1.46073662434e-05	True	30	171	368
3533	0.036119	0.035531	1.46073662434e-05	True	30	172	368
3534	0.027309	0.035531	1.46073662434e-05	True	30	173	368
3535	0.027309	0.035531	1.46073662434e-05	True	30	174	368
3536	0.023492	0.035531	1.46073662434e-05	True	30	175	368
3537	0.022317	0.035531	1.46073662434e-05	True	30	176	368
3538	0.023492	0.037	1.46073662434e-05	True	30	177	368
3539	0.023492	0.037293	2.17731642944e-05	True	30	178	368
3540	0.027309	0.037293	0.000163352856105	True	30	179	368
3541	0.027309	0.037293	0.000163352856105	True	30	180	368
3542	0.027309	0.037293	0.000228526783056	True	30	181	368
3543	0.027309	0.037293	0.000228820473327	True	30	182	368
3544	0.041404	0.037587	0.000228820473327	True	30	183	368
3545	0.041404	0.037293	0.000228820473327	True	30	184	368
3546	0.041404	0.037293	0.000228820473327	True	30	185	368
3547	0.030246	0.037293	0.000231440193625	True	30	186	368
3548	0.027309	0.037293	0.000231440193625	True	30	187	368
3549	0.023492	0.037293	0.000231440193625	True	30	188	368
3550	0.023492	0.037293	0.000231440193625	True	30	189	368
3551	0.023492	0.037293	0.000231440193625	True	30	190	368
3552	0.023492	0.037293	0.000228820473327	True	30	191	368
3553	0.027309	0.037293	0.000228820473327	True	30	192	368
3554	0.027309	0.037587	0.000228820473327	True	30	193	368
3555	0.027309	0.037587	0.000228820473327	True	30	194	368
3556	0.027309	0.037587	0.000228526783056	True	30	195	368
3557	0.023492	0.037293	0.000228526783056	True	30	196	368
3558	0.023492	0.037293	0.000228526783056	True	30	197	368
3559	0.022317	0.037293	0.000228526783056	True	30	198	368
3560	0.023492	0.037587	0.000163352856105	True	30	199	368
3561	0.023492	0.037587	0.000228526783056	True	30	200	368
3562	0.027309	0.037587	0.000228820473327	True	30	201	368
3563	0.027309	0.037293	0.000231440193625	True	30	202	368
3564	0.023492	0.037587	0.000231440193625	True	30	203	368
3565	0.023492	0.037587	0.000228820473327	True	30	204	368
3566	0.023492	0.037587	0.000228820473327	True	30	205	368
3567	0.023492	0.037587	0.000228820473327	True	30	206	368
3568	0.023492	0.037587	0.000231440193625	True	30	207	368
3569	0.027309	0.038468	0.000231440193625	True	30	208	368
3570	0.030246	0.038468	0.000231440193625	True	30	209	368
3571	0.030246	0.038468	0.000231440193625	True	30	210	368
3572	0.030246	0.037587	0.000231440193625	True	30	211	368
3573	0.041404	0.037587	0.000231440193625	True	30	212	368
3574	0.080166	0.038468	0.000231440193625	True	30	213	368
3575	0.082515	0.039643	0.000243495677096	True	30	214	368
3576	0.082515	0.039643	0.00025313316683	True	30	215	368
3577	0.098666	0.039643	0.00025313316683	True	30	216	368
3578	0.098666	0.038468	0.000243495677096	True	30	217	368
3579	0.098666	0.037587	0.000243495677096	True	30	218	368
3580	0.098666	0.037587	0.000243495677096	True	30	219	368
3581	0.110999	0.037587	0.000243495677096	True	30	220	368
3582	0.120102	0.037587	0.00025313316683	True	30	221	368
3583	0.116285	0.037587	0.000254074732358	True	30	222	368
3584	0.120102	0.037587	0.00025313316683	True	30	223	368
3585	0.120102	0.037587	0.000243495677096	True	30	224	368
3586	0.120102	0.037587	0.000231440193625	True	30	225	368
3587	0.129793	0.038468	0.000228820473327	True	30	226	368
3588	0.116285	0.038468	0.000228820473327	True	30	227	368
3589	0.116285	0.038468	0.000228820473327	True	30	228	368
3590	0.116285	0.039643	0.000228526783056	True	30	229	368
3591	0.116285	0.039643	8.90629797804e-05	True	30	230	368
3592	0.116285	0.041698	8.90629797804e-05	True	30	231	368
3593	0.110999	0.039643	8.90629797804e-05	True	30	232	368
3594	0.110999	0.041698	8.90629797804e-05	True	30	233	368
3595	0.110999	0.041698	8.90629797804e-05	True	30	234	368
3596	0.116285	0.041698	8.90629797804e-05	True	30	235	368
3597	0.116285	0.041698	8.90629797804e-05	True	30	236	368
3598	0.110999	0.041698	8.90629797804e-05	True	30	237	368
3599	0.110999	0.041698	0.000510681434698	True	30	238	368
3600	0.110999	0.042285	0.000510681434698	True	30	239	368
3601	0.116285	0.042579	0.000510681434698	True	30	240	368
3602	0.129793	0.04346	0.000510681434698	True	30	241	368
3603	0.151816	0.04346	8.90629797804e-05	True	30	242	368
3604	0.154165	0.044928	8.90629797804e-05	True	30	243	368
3605	0.151816	0.044928	8.90629797804e-05	True	30	244	368
3606	0.129793	0.045515	8.90629797804e-05	True	30	245	368
3607	0.129793	0.045809	0.000510681434698	True	30	246	368
3608	0.129793	0.045809	0.000510681434698	True	30	247	368
3609	0.154165	0.045515	0.000510681434698	True	30	248	368
3610	0.154165	0.045515	0.000510681434698	True	30	249	368
3611	0.129793	0.044928	0.000510681434698	True	30	250	368
3612	0.154165	0.044928	0.000510681434698	True	30	251	368
3613	0.154165	0.044928	0.000819722228626	True	30	252	368
3614	0.175014	0.045515	0.000819722228626	True	30	253	368
3615	0.154165	0.044928	0.000819722228626	True	30	254	368
3616	0.154165	0.044928	0.000819722228626	True	30	255	368
3617	0.154165	0.045809	0.000819722228626	True	30	256	368
3618	0.175014	0.045809	0.00109534026177	True	30	257	368
3619	0.175014	0.044928	0.00109534026177	True	30	258	368
3620	0.154165	0.044928	0.00109534026177	True	30	259	368
3621	0.175014	0.044928	0.000819722228626	True	30	260	368
3622	0.192927	0.044928	0.000819722228626	True	30	261	368
3623	0.192927	0.044928	0.000819722228626	True	30	262	368
3624	0.192927	0.045809	0.00109534026177	True	30	263	368
3625	0.192927	0.045809	0.00199298732802	True	30	264	368
3626	0.175014	0.046103	0.00199298732802	True	30	265	368
3627	0.175014	0.046103	0.00249698415122	True	30	266	368
3628	0.129793	0.046103	0.00768524008978	True	30	267	368
3629	0.116285	0.046103	0.0115253573211	True	30	268	368
3630	0.110999	0.045809	0.0115253573211	True	30	269	368
3631	0.110118	0.045809	0.0115253573211	True	30	270	368
3632	0.085745	0.04346	0.00768524008978	True	30	271	368
3633	0.085745	0.04346	0.00768524008978	True	30	272	368
3634	0.085745	0.045809	0.00768524008978	True	30	273	368
3635	0.085745	0.046103	0.0249218008999	True	30	274	368
3636	0.085745	0.045809	0.0249218008999	True	30	275	368
3637	0.084571	0.045809	0.0249218008999	True	30	276	368
3638	0.084571	0.045809	0.0249218008999	True	30	277	368
3639	0.084571	0.045809	0.0249218008999	True	30	278	368
3640	0.085745	0.045809	0.0263311439213	True	30	279	368
3641	0.110118	0.045809	0.0353498905234	True	30	280	368
3642	0.110118	0.044341	0.0353498905234	True	30	281	368
3643	0.110118	0.044341	0.0410085805668	True	30	282	368
3644	0.110705	0.044341	0.0486143194764	True	30	283	368
3645	0.152697	0.042873	0.0486143194764	True	30	284	368
3646	0.169729	0.044341	0.0524605583955	True	30	285	368
3647	0.169729	0.045809	0.0524605583955	True	30	286	368
3648	0.169729	0.045809	0.0524605583955	True	30	287	368
3649	0.169729	0.045809	0.0486143194764	True	30	288	368
3650	0.152697	0.044341	0.0486143194764	True	30	289	368
3651	0.114816	0.042873	0.0410085805668	True	30	290	368
3652	0.114816	0.042873	0.0353498905234	True	30	291	368
3653	0.114816	0.042873	0.0347416230052	True	30	292	368
3654	0.114816	0.042579	0.0263311439213	True	30	293	368
3655	0.114816	0.041698	0.0249218008999	True	30	294	368
3656	0.114816	0.041698	0.0249218008999	True	30	295	368
3657	0.110705	0.041698	0.00249698415122	True	30	296	368
3658	0.110118	0.041698	0.00249698415122	True	30	297	368
3659	0.085745	0.041698	0.00249698415122	True	30	298	368
3660	0.085745	0.041698	0.00249698415122	True	30	299	368
3661	0.110118	0.041404	0.00177528056236	True	30	300	368
3662	0.110118	0.041404	0.00107938080722	True	30	301	368
3663	0.110705	0.041698	0.00058558828178	True	30	302	368
3664	0.110705	0.041698	0.00058558828178	True	30	303	368
3665	0.114816	0.041698	0.00058558828178	True	30	304	368
3666	0.138308	0.041698	0.00058558828178	True	30	305	368
3667	0.138308	0.041698	0.00058558828178	True	30	306	368
3668	0.138308	0.041698	0.00058558828178	True	30	307	368
3669	0.114816	0.041698	0.00058558828178	True	30	308	368
3670	0.114816	0.042873	0.00058558828178	True	30	309	368
3671	0.110705	0.042873	0.000546151086138	True	30	310	368
3672	0.110705	0.042873	0.000247859748792	True	30	311	368
3673	0.110118	0.042873	0.000247859748792	True	30	312	368
3674	0.110118	0.044341	0.000247846915632	True	30	313	368
3675	0.110118	0.042873	0.000247846915632	True	30	314	368
3676	0.073706	0.042873	0.000247859748792	True	30	315	368
3677	0.060785	0.042873	0.000247859748792	True	30	316	368
3678	0.060785	0.042285	0.000247859748792	True	30	317	368
3679	0.060785	0.042285	0.000247859748792	True	30	318	368
3680	0.05873	0.042285	0.000247859748792	True	30	319	368
3681	0.05873	0.041698	0.000247859748792	True	30	320	368
3682	0.060785	0.041698	0.000247859748792	True	30	321	368
3683	0.060785	0.041698	0.000247859748792	True	30	322	368
3684	0.073706	0.042285	0.000247859748792	True	30	323	368
3685	0.098666	0.042873	0.000247859748792	True	30	324	368
3686	0.098666	0.042285	0.000247859748792	True	30	325	368
3687	0.110705	0.042873	0.000247859748792	True	30	326	368
3688	0.110705	0.042873	0.000247859748792	True	30	327	368
3689	0.114816	0.042873	0.000546151086138	True	30	328	368
3690	0.114816	0.042873	0.000546151086138	True	30	329	368
3691	0.114816	0.044341	0.000247859748792	True	30	330	368
3692	0.138308	0.044635	0.000247859748792	True	30	331	368
3693	0.138308	0.045809	0.000247859748792	True	30	332	368
3694	0.138308	0.045809	0.000247859748792	True	30	333	368
3695	0.138308	0.045809	0.000247859748792	True	30	334	368
3696	0.150642	0.045809	0.000247859748792	True	30	335	368
3697	0.138308	0.046103	0.000247859748792	True	30	336	368
3698	0.138308	0.046103	0.000247859748792	True	30	337	368
3699	0.138308	0.046396	0.000247859748792	True	30	338	368
3700	0.114816	0.046396	0.000247859748792	True	30	339	368
3701	0.098666	0.046103	0.000247859748792	True	30	340	368
3702	0.098666	0.046396	0.000247859748792	True	30	341	368
3703	0.114816	0.046984	0.000247859748792	True	30	342	368
3704	0.114816	0.046984	0.000247846915632	True	30	343	368
3705	0.098666	0.046984	0.000247846915632	True	30	344	368
3706	0.098666	0.046984	0.000247846915632	True	30	345	368
3707	0.138308	0.046984	0.000247703709911	True	30	346	368
3708	0.14565	0.047277	0.000247846915632	True	30	347	368
3709	0.138308	0.047277	0.000247846915632	True	30	348	368
3710	0.098666	0.047277	0.000247859748792	True	30	349	368
3711	0.096023	0.046984	0.000546151086138	True	30	350	368
3712	0.096023	0.046984	0.000546151086138	True	30	351	368
3713	0.096023	0.046984	0.000546151086138	True	30	352	368
3714	0.098666	0.046984	0.000546151086138	True	30	353	368
3715	0.14565	0.047277	0.000247859748792	True	30	354	368
3716	0.14565	0.047571	0.000546151086138	True	30	355	368
3717	0.14565	0.047571	0.00058558828178	True	30	356	368
3718	0.14565	0.047571	0.000798559863019	True	30	357	368
3719	0.098666	0.047571	0.00107938080722	True	30	358	368
3720	0.096023	0.047865	0.00177528056236	True	30	359	368
3721	0.090737	0.047865	0.00177528056236	True	30	360	368
3722	0.088975	0.047865	0.00177528056236	True	30	361	368
3723	0.088975	0.047571	0.00107938080722	True	30	362	368
3724	0.088975	0.046984	0.00107938080722	True	30	363	368
3725	0.088975	0.046984	0.00107938080722	True	30	364	368
3726	0.088975	0.046396	0.00107938080722	True	30	365	368
3727	0.088975	0.046396	0.00516409426911	True	30	366	368
3728	0.090737	0.046984	0.00516409426911	True	30	367	368
3729	0.096023	0.046984	0.0222700185572	True	30	368	368
4150	0.113642	0.039643	0.00730928856334	True	34	1	77
4151	0.113642	0.039643	0.00274872578715	True	34	2	77
4152	0.113642	0.039643	0.00266032236743	True	34	3	77
4153	0.113642	0.039643	0.00238643993603	True	34	4	77
4154	0.125388	0.039643	0.00231280327339	True	34	5	77
4155	0.125388	0.039643	0.00124742152214	True	34	6	77
4156	0.125388	0.036706	0.000824495579633	True	34	7	77
4157	0.113642	0.035531	0.000824495579633	True	34	8	77
4158	0.07165	0.035238	0.000278653237462	True	34	9	77
4159	0.07165	0.035238	0.000278653237462	True	34	10	77
4160	0.071357	0.035238	0.000278653237462	True	34	11	77
4161	0.071357	0.035238	0.000278653237462	True	34	12	77
4162	0.071357	0.035238	0.000230932305723	True	34	13	77
4163	0.071357	0.035238	0.00022387970023	True	34	14	77
4164	0.07165	0.035238	0.00022387970023	True	34	15	77
4165	0.098372	0.035238	0.000132344851409	True	34	16	77
4166	0.113642	0.035238	0.000132344851409	True	34	17	77
4167	0.098372	0.035238	5.17478833909e-06	True	34	18	77
4168	0.07165	0.035238	5.17478833909e-06	True	34	19	77
4169	0.07165	0.035531	5.17478833909e-06	True	34	20	77
4170	0.07165	0.035531	8.52073161504e-07	True	34	21	77
4171	0.07165	0.036706	8.52073161504e-07	True	34	22	77
4172	0.066071	0.036706	4.78342711463e-07	True	34	23	77
4173	0.066071	0.037293	4.78342711463e-07	True	34	24	77
4174	0.064603	0.036706	4.78342711463e-07	True	34	25	77
4175	0.064603	0.035531	4.78342711463e-07	True	34	26	77
4176	0.058436	0.035531	4.78342711463e-07	True	34	27	77
4177	0.058436	0.035531	8.52073161504e-07	True	34	28	77
4178	0.044635	0.035531	8.52073161504e-07	True	34	29	77
4179	0.044635	0.035531	8.52073161504e-07	True	34	30	77
4180	0.058436	0.036706	8.52073161504e-07	True	34	31	77
4181	0.025841	0.035531	8.52073161504e-07	True	34	32	77
4182	0.019087	0.035531	8.52073161504e-07	True	34	33	77
4183	0.013801	0.035531	8.52073161504e-07	True	34	34	77
4184	0.019087	0.036706	8.52073161504e-07	True	34	35	77
4185	0.025841	0.035531	4.78342711463e-07	True	34	36	77
4186	0.025841	0.035531	8.52073161504e-07	True	34	37	77
4187	0.025841	0.035531	8.52073161504e-07	True	34	38	77
4188	0.025841	0.035531	8.52073161504e-07	True	34	39	77
4189	0.025841	0.035531	5.17478833909e-06	True	34	40	77
4190	0.019087	0.035531	5.17478833909e-06	True	34	41	77
4191	0.019087	0.035531	0.000132344851409	True	34	42	77
4192	0.019087	0.035531	0.000132344851409	True	34	43	77
4193	0.013801	0.035531	0.000132344851409	True	34	44	77
4194	0.013801	0.035531	0.00022387970023	True	34	45	77
4195	0.013801	0.035531	0.00022387970023	True	34	46	77
4196	0.013801	0.035531	0.000230932305723	True	34	47	77
4197	0.002936	0.035531	0.000278653237462	True	34	48	77
4198	0.002936	0.035531	0.000230932305723	True	34	49	77
4199	-0.000294	0.036412	0.00022387970023	True	34	50	77
4200	-0.001468	0.036412	0.000132344851409	True	34	51	77
4201	-0.001468	0.036412	0.000132344851409	True	34	52	77
4202	0.002936	0.036412	0.000132344851409	True	34	53	77
4203	0.013801	0.036706	0.000132344851409	True	34	54	77
4204	0.013801	0.036706	1.88623799904e-05	True	34	55	77
4205	0.013801	0.037293	1.88623799904e-05	True	34	56	77
4206	0.013801	0.036706	1.88623799904e-05	True	34	57	77
4207	0.013801	0.036706	1.88623799904e-05	True	34	58	77
4208	0.002936	0.036412	1.88623799904e-05	True	34	59	77
4209	0.002936	0.036412	1.88623799904e-05	True	34	60	77
4210	0.013801	0.037293	0.000132344851409	True	34	61	77
4211	0.019087	0.038468	1.88623799904e-05	True	34	62	77
4212	0.042873	0.038762	0.000132344851409	True	34	63	77
4213	0.064603	0.038762	0.00022387970023	True	34	64	77
4214	0.04669	0.038468	0.00022387970023	True	34	65	77
4215	0.04669	0.037293	0.00022387970023	True	34	66	77
4216	0.04669	0.037293	0.00022387970023	True	34	67	77
4217	0.04669	0.037293	0.000230932305723	True	34	68	77
4218	0.042873	0.038468	0.00231280327339	True	34	69	77
4219	0.038174	0.038468	0.00238643993603	True	34	70	77
4220	0.038174	0.038468	0.00266032236743	True	34	71	77
4221	0.019087	0.038468	0.00730928856334	True	34	72	77
4222	0.019087	0.038762	0.00950117507827	True	34	73	77
4223	0.038174	0.038762	0.00950117507827	True	34	74	77
4224	0.042873	0.038762	0.0119557722763	True	34	75	77
4225	0.04669	0.039055	0.0214498437989	True	34	76	77
4226	0.064603	0.039055	0.0214537439767	True	34	77	77
4441	0.108356	0.039936	0.00196146067124	True	38	1	225
4442	0.108356	0.039936	0.000700186772409	True	38	2	225
4443	0.108356	0.039936	0.000534030116239	True	38	3	225
4444	0.108356	0.039349	0.000534030116239	True	38	4	225
4445	0.108356	0.039349	0.000534030116239	True	38	5	225
4446	0.108356	0.039349	0.000534030116239	True	38	6	225
4447	0.108356	0.039349	0.000534030116239	True	38	7	225
4448	0.108356	0.039349	0.000534030116239	True	38	8	225
4449	0.108356	0.039349	0.000534030116239	True	38	9	225
4450	0.126269	0.039936	0.000700186772409	True	38	10	225
4451	0.126269	0.039936	0.00111994569431	True	38	11	225
4452	0.126562	0.04023	0.000700186772409	True	38	12	225
4453	0.126269	0.041992	0.000700186772409	True	38	13	225
4454	0.126562	0.041992	0.000700186772409	True	38	14	225
4455	0.126562	0.041992	0.00111994569431	True	38	15	225
4456	0.126562	0.041992	0.00121519045815	True	38	16	225
4457	0.126562	0.041992	0.00196146067124	True	38	17	225
4458	0.126562	0.042285	0.00198608291316	True	38	18	225
4459	0.126269	0.042285	0.00198608291316	True	38	19	225
4460	0.126269	0.042579	0.00198608291316	True	38	20	225
4461	0.126269	0.042579	0.00198608291316	True	38	21	225
4462	0.126269	0.042579	0.00370432833112	True	38	22	225
4463	0.126269	0.042285	0.00370432833112	True	38	23	225
4464	0.108356	0.041992	0.00821005058397	True	38	24	225
4465	0.126269	0.041992	0.00821005058397	True	38	25	225
4466	0.126269	0.042285	0.00370862357881	True	38	26	225
4467	0.126269	0.042285	0.00370432833112	True	38	27	225
4468	0.126269	0.042285	0.00198608291316	True	38	28	225
4469	0.108356	0.041992	0.00121519045815	True	38	29	225
4470	0.108356	0.041992	0.00111994569431	True	38	30	225
4471	0.108356	0.041992	0.000700186772409	True	38	31	225
4472	0.126269	0.041992	0.000700186772409	True	38	32	225
4473	0.108356	0.041992	0.000700186772409	True	38	33	225
4474	0.108356	0.041992	0.000268591760585	True	38	34	225
4475	0.108356	0.042285	0.000268591760585	True	38	35	225
4476	0.101015	0.042285	0.000243775357797	True	38	36	225
4477	0.101015	0.042285	0.000220934764533	True	38	37	225
4478	0.101015	0.042285	0.000219919293143	True	38	38	225
4479	0.108356	0.042285	0.000199468822011	True	38	39	225
4480	0.101015	0.042285	0.000175649415863	True	38	40	225
4481	0.126269	0.042579	0.000175649415863	True	38	41	225
4482	0.105126	0.042579	0.000156120014422	True	38	42	225
4483	0.105126	0.042873	0.000156120014422	True	38	43	225
4484	0.105126	0.042873	0.000156120014422	True	38	44	225
4485	0.101015	0.042579	5.49027079842e-05	True	38	45	225
4486	0.105126	0.042873	4.96639030251e-05	True	38	46	225
4487	0.101015	0.042579	4.39824284114e-05	True	38	47	225
4488	0.105126	0.042873	4.37877344344e-05	True	38	48	225
4489	0.105126	0.042873	3.49486539185e-05	True	38	49	225
4490	0.105126	0.042873	3.49486539185e-05	True	38	50	225
4491	0.105126	0.042579	3.49486539185e-05	True	38	51	225
4492	0.126269	0.042285	3.49486539185e-05	True	38	52	225
4493	0.105126	0.041992	3.49486539185e-05	True	38	53	225
4494	0.101015	0.041404	4.37877344344e-05	True	38	54	225
4495	0.101015	0.041404	4.37877344344e-05	True	38	55	225
4496	0.101015	0.041404	4.37877344344e-05	True	38	56	225
4497	0.101015	0.041404	4.37877344344e-05	True	38	57	225
4498	0.096023	0.04023	4.37877344344e-05	True	38	58	225
4499	0.09015	0.04023	4.37877344344e-05	True	38	59	225
4500	0.09015	0.04023	4.37877344344e-05	True	38	60	225
4501	0.096023	0.041404	4.37877344344e-05	True	38	61	225
4502	0.101015	0.041992	4.37877344344e-05	True	38	62	225
4503	0.101015	0.041992	4.37877344344e-05	True	38	63	225
4504	0.101015	0.041992	4.37877344344e-05	True	38	64	225
4505	0.101015	0.041404	4.37877344344e-05	True	38	65	225
4506	0.096023	0.04023	1.64659590028e-05	True	38	66	225
4507	0.09015	0.04023	4.37877344344e-05	True	38	67	225
4508	0.096023	0.04023	4.37877344344e-05	True	38	68	225
4509	0.09015	0.04023	4.37877344344e-05	True	38	69	225
4510	0.082515	0.04023	4.37877344344e-05	True	38	70	225
4511	0.082515	0.04023	4.37877344344e-05	True	38	71	225
4512	0.082515	0.04023	1.64659590028e-05	True	38	72	225
4513	0.082515	0.04023	1.64659590028e-05	True	38	73	225
